ID,Date,Time,Symbol,Category,LTP,Change_Pct,Prev_High,Prev_Low
832,2026-07-27,10:35,DALBHARAT,GAINER,1810.8,0,1872.1,1780.8
833,2026-07-27,10:35,MRPL,LOSER,164.83,-2.9,177.48,168.61
834,2026-07-27,10:35,GALLANTT,GAINER,547.25,5,549.9,513.1
835,2026-07-27,10:35,WABAG,LOSER,1961,-3.93,2067.2,2011
836,2026-07-27,10:35,ECLERX,LOSER,1780,-4.38,1898.6,1811
837,2026-07-27,10:35,ROUTE,LOSER,542.55,-4.57,609.9,562
838,2026-07-27,10:35,CHENNPETRO,LOSER,1177.8,-3.05,1281.9,1209
839,2026-07-27,10:35,VMART,LOSER,698,-3.68,792.3,715
840,2026-07-27,10:35,MANYAVAR,LOSER,398.1,-1.04,406.9,396
841,2026-07-27,10:35,BIRLACORPN,LOSER,921.25,-3.7,979,939
842,2026-07-27,10:35,CAPLIPOINT,GAINER,2612,5.87,2515.1,2451.4
843,2026-07-27,10:35,BANKINDIA,LOSER,139.95,-1.87,143.2,139.82
844,2026-07-27,10:35,MTARTECH,LOSER,5545,-4.48,5887,5700
845,2026-07-27,10:35,PWL,LOSER,125.55,-1.95,132.6,124.81
846,2026-07-27,10:35,HUHTAMAKI,LOSER,309.79,-2.79,320.78,288.06
847,2026-07-27,10:35,THERMAX,LOSER,4420,-2.08,4573,4465.5
848,2026-07-27,10:35,AEGISLOG,LOSER,1315.4,-2.53,1360,1298.4
849,2026-07-27,10:38,CONCOR,GAINER,504.95,5.74,484.2,474.4
850,2026-07-27,10:38,ACUTAAS,GAINER,3428.9,5.2,3457.1,3209
851,2026-07-27,10:38,CARTRADE,GAINER,2882.3,8.5,2741.6,2635.6
852,2026-07-27,10:38,CAPLIPOINT,GAINER,2612.7,5.9,2515.1,2451.4
853,2026-07-27,10:38,DBL,GAINER,438.75,4.4,433.75,381.55
854,2026-07-27,10:38,ACI,GAINER,580.1,4.55,558,545.6
855,2026-07-27,10:38,ZENTEC,GAINER,1677.6,-5.15,1792,1746
856,2026-07-27,10:38,SAPPHIRE,GAINER,188.1,5.01,185.36,171.9
857,2026-07-27,10:38,KFINTECH,GAINER,906.5,5.68,872.2,855.6
858,2026-07-27,10:38,POLYMED,LOSER,1670.7,0.4,1676,1611.1
859,2026-07-27,10:38,ROUTE,LOSER,539.45,-5.12,609.9,562
860,2026-07-27,10:38,MRPL,LOSER,164.82,-2.9,177.48,168.61
861,2026-07-27,10:38,HUHTAMAKI,LOSER,307.42,-3.53,320.78,288.06
862,2026-07-27,10:38,CHENNPETRO,LOSER,1176.3,-3.17,1281.9,1209
863,2026-07-27,10:38,VMART,LOSER,698,-3.68,792.3,715
864,2026-07-27,10:38,BANKINDIA,LOSER,139.71,-2.04,143.2,139.82
865,2026-07-27,10:38,ECLERX,LOSER,1776.6,-4.56,1898.6,1811
866,2026-07-27,10:38,PVRINOX,GAINER,1119.4,5.21,1070,1008.2
867,2026-07-27,10:38,WABAG,LOSER,1965,-3.73,2067.2,2011
868,2026-07-27,10:38,MTARTECH,LOSER,5545.5,-4.47,5887,5700
869,2026-07-27,10:38,MANYAVAR,LOSER,398.15,-1.03,406.9,396
870,2026-07-27,10:38,PPLPHARMA,GAINER,189.28,4.42,182.32,178.24
871,2026-07-27,10:38,PWL,LOSER,125.57,-1.94,132.6,124.81
872,2026-07-27,10:38,HATSUN,LOSER,870.55,-1.84,891.75,871.7
873,2026-07-27,10:38,DALBHARAT,GAINER,1807.2,-0.2,1872.1,1780.8
874,2026-07-27,10:38,THERMAX,LOSER,4413.5,-2.23,4573,4465.5
875,2026-07-27,10:38,TBOTEK,GAINER,1504.3,5.27,1444.3,1400.1
876,2026-07-27,10:38,BIRLACORPN,LOSER,924.4,-3.37,979,939
877,2026-07-27,10:38,GALLANTT,GAINER,547.25,5,549.9,513.1
878,2026-07-27,10:41,PPLPHARMA,GAINER,190.55,5.12,182.32,178.24
879,2026-07-27,10:41,DALBHARAT,GAINER,1806.3,-0.25,1872.1,1780.8
880,2026-07-27,10:41,TBOTEK,GAINER,1512.5,5.84,1444.3,1400.1
881,2026-07-27,10:41,GALLANTT,GAINER,547.25,5,549.9,513.1
882,2026-07-27,10:41,CARTRADE,GAINER,2884.1,8.57,2741.6,2635.6
883,2026-07-27,10:41,PVRINOX,GAINER,1117,4.99,1070,1008.2
884,2026-07-27,10:41,CAPLIPOINT,GAINER,2612.5,5.89,2515.1,2451.4
885,2026-07-27,10:41,CONCOR,GAINER,503.95,5.53,484.2,474.4
886,2026-07-27,10:41,ACUTAAS,GAINER,3420.8,4.95,3457.1,3209
887,2026-07-27,10:41,DBL,GAINER,436.15,3.78,433.75,381.55
888,2026-07-27,10:41,ZENTEC,GAINER,1678.7,-5.09,1792,1746
889,2026-07-27,10:41,ACI,GAINER,579.8,4.5,558,545.6
890,2026-07-27,10:41,THYROCARE,GAINER,596.8,5.77,597.6,543
891,2026-07-27,10:41,POLYMED,LOSER,1672.7,0.52,1676,1611.1
892,2026-07-27,10:41,ECLERX,LOSER,1766.6,-5.1,1898.6,1811
893,2026-07-27,10:41,ROUTE,LOSER,541,-4.85,609.9,562
894,2026-07-27,10:41,MRPL,LOSER,164.86,-2.88,177.48,168.61
895,2026-07-27,10:41,CHENNPETRO,LOSER,1175.7,-3.22,1281.9,1209
896,2026-07-27,10:41,WABAG,LOSER,1965.4,-3.71,2067.2,2011
897,2026-07-27,10:41,BANKINDIA,LOSER,139.65,-2.08,143.2,139.82
898,2026-07-27,10:41,HUHTAMAKI,LOSER,308.76,-3.11,320.78,288.06
899,2026-07-27,10:41,VMART,LOSER,698.45,-3.62,792.3,715
900,2026-07-27,10:41,PWL,LOSER,125.35,-2.11,132.6,124.81
901,2026-07-27,10:41,MANYAVAR,LOSER,398.7,-0.89,406.9,396
902,2026-07-27,10:41,HFCL,LOSER,193.2,-1.85,204.78,196.66
903,2026-07-27,10:41,MTARTECH,LOSER,5555,-4.31,5887,5700
904,2026-07-27,10:41,THERMAX,LOSER,4418.5,-2.12,4573,4465.5
905,2026-07-27,10:41,BIRLACORPN,LOSER,925,-3.3,979,939
906,2026-07-27,10:44,DALBHARAT,GAINER,1807.9,-0.16,1872.1,1780.8
907,2026-07-27,10:44,CONCOR,GAINER,504.6,5.66,484.2,474.4
908,2026-07-27,10:44,THYROCARE,GAINER,603.4,6.94,597.6,543
909,2026-07-27,10:44,KFINTECH,GAINER,909,5.97,872.2,855.6
910,2026-07-27,10:44,ZENTEC,GAINER,1680.5,-4.99,1792,1746
911,2026-07-27,10:44,PVRINOX,GAINER,1116,4.89,1070,1008.2
912,2026-07-27,10:44,CAPLIPOINT,GAINER,2612,5.87,2515.1,2451.4
913,2026-07-27,10:44,POLYMED,LOSER,1669,0.3,1676,1611.1
914,2026-07-27,10:44,ECLERX,LOSER,1756.7,-5.63,1898.6,1811
915,2026-07-27,10:44,CARTRADE,GAINER,2880,8.42,2741.6,2635.6
916,2026-07-27,10:44,TBOTEK,GAINER,1510.4,5.7,1444.3,1400.1
917,2026-07-27,10:44,MRPL,LOSER,164.81,-2.91,177.48,168.61
918,2026-07-27,10:44,CHENNPETRO,LOSER,1173.2,-3.42,1281.9,1209
919,2026-07-27,10:44,ROUTE,LOSER,541,-4.85,609.9,562
920,2026-07-27,10:44,WABAG,LOSER,1966.7,-3.65,2067.2,2011
921,2026-07-27,10:44,PPLPHARMA,GAINER,190.3,4.98,182.32,178.24
922,2026-07-27,10:44,BANKINDIA,LOSER,139.8,-1.98,143.2,139.82
923,2026-07-27,10:44,GALLANTT,GAINER,547.25,5,549.9,513.1
924,2026-07-27,10:44,MANYAVAR,LOSER,398.65,-0.91,406.9,396
925,2026-07-27,10:44,MTARTECH,LOSER,5545.5,-4.47,5887,5700
926,2026-07-27,10:44,HFCL,LOSER,193.41,-1.75,204.78,196.66
927,2026-07-27,10:44,DBL,GAINER,437.3,4.06,433.75,381.55
928,2026-07-27,10:44,PWL,LOSER,125.65,-1.87,132.6,124.81
929,2026-07-27,10:44,INOXINDIA,LOSER,1977.9,-1.3,2015,1968.1
930,2026-07-27,10:44,BIRLACORPN,LOSER,922.65,-3.55,979,939
931,2026-07-27,10:44,THERMAX,LOSER,4424.5,-1.98,4573,4465.5
932,2026-07-27,10:44,AEGISLOG,LOSER,1316,-2.49,1360,1298.4
933,2026-07-27,10:44,ACUTAAS,GAINER,3417.1,4.84,3457.1,3209
934,2026-07-27,10:47,GALLANTT,GAINER,547.25,5,549.9,513.1
935,2026-07-27,10:47,CAPLIPOINT,GAINER,2614.8,5.99,2515.1,2451.4
936,2026-07-27,10:47,DALBHARAT,GAINER,1809.5,-0.07,1872.1,1780.8
937,2026-07-27,10:47,PVRINOX,GAINER,1117.65,5.05,1070,1008.2
938,2026-07-27,10:47,ZENTEC,GAINER,1684.9,-4.74,1792,1746
939,2026-07-27,10:47,KFINTECH,GAINER,908.85,5.96,872.2,855.6
940,2026-07-27,10:47,POLYMED,LOSER,1670.2,0.37,1676,1611.1
941,2026-07-27,10:47,ECLERX,LOSER,1757.3,-5.6,1898.6,1811
942,2026-07-27,10:47,CARTRADE,GAINER,2883.9,8.56,2741.6,2635.6
943,2026-07-27,10:47,THYROCARE,GAINER,603.35,6.93,597.6,543
944,2026-07-27,10:47,CONCOR,GAINER,504.2,5.58,484.2,474.4
945,2026-07-27,10:47,ROUTE,LOSER,540.5,-4.93,609.9,562
946,2026-07-27,10:47,CHENNPETRO,LOSER,1170.4,-3.65,1281.9,1209
947,2026-07-27,10:47,MRPL,LOSER,164.91,-2.85,177.48,168.61
948,2026-07-27,10:47,WABAG,LOSER,1966.1,-3.68,2067.2,2011
949,2026-07-27,10:47,ACUTAAS,GAINER,3435,5.38,3457.1,3209
950,2026-07-27,10:47,PPLPHARMA,GAINER,190.19,4.92,182.32,178.24
951,2026-07-27,10:47,PWL,LOSER,125.4,-2.07,132.6,124.81
952,2026-07-27,10:47,BANKINDIA,LOSER,139.7,-2.05,143.2,139.82
953,2026-07-27,10:47,DBL,GAINER,436.2,3.8,433.75,381.55
954,2026-07-27,10:47,MANYAVAR,LOSER,398.85,-0.86,406.9,396
955,2026-07-27,10:47,BIRLACORPN,LOSER,923.2,-3.49,979,939
956,2026-07-27,10:47,MTARTECH,LOSER,5554,-4.32,5887,5700
957,2026-07-27,10:47,TBOTEK,GAINER,1512.1,5.82,1444.3,1400.1
958,2026-07-27,10:47,HFCL,LOSER,193.75,-1.57,204.78,196.66
959,2026-07-27,10:47,BOROLTD,LOSER,232.65,0.13,237.49,226.37
960,2026-07-27,10:47,HATSUN,LOSER,873,-1.56,891.75,871.7
961,2026-07-27,10:47,THERMAX,LOSER,4424.5,-1.98,4573,4465.5
962,2026-07-27,10:50,DBL,GAINER,437.8,4.18,433.75,381.55
963,2026-07-27,10:50,PPLPHARMA,GAINER,190,4.82,182.32,178.24
964,2026-07-27,10:50,CAPLIPOINT,GAINER,2635,6.81,2515.1,2451.4
965,2026-07-27,10:50,ACUTAAS,GAINER,3446.8,5.75,3457.1,3209
966,2026-07-27,10:50,ZENTEC,GAINER,1688.7,-4.52,1792,1746
967,2026-07-27,10:50,DALBHARAT,GAINER,1806.1,-0.26,1872.1,1780.8
968,2026-07-27,10:50,ECLERX,LOSER,1752.1,-5.88,1898.6,1811
969,2026-07-27,10:50,POLYMED,LOSER,1672.9,0.53,1676,1611.1
970,2026-07-27,10:50,KFINTECH,GAINER,910.15,6.11,872.2,855.6
971,2026-07-27,10:50,PVRINOX,GAINER,1123.8,5.63,1070,1008.2
972,2026-07-27,10:50,TBOTEK,GAINER,1514.4,5.98,1444.3,1400.1
973,2026-07-27,10:50,ROUTE,LOSER,540.15,-5,609.9,562
974,2026-07-27,10:50,MRPL,LOSER,164.72,-2.96,177.48,168.61
975,2026-07-27,10:50,CONCOR,GAINER,503.45,5.42,484.2,474.4
976,2026-07-27,10:50,CHENNPETRO,LOSER,1168.9,-3.78,1281.9,1209
977,2026-07-27,10:50,WABAG,LOSER,1960.9,-3.93,2067.2,2011
978,2026-07-27,10:50,BANKINDIA,LOSER,139.48,-2.2,143.2,139.82
979,2026-07-27,10:50,THYROCARE,GAINER,600.3,6.39,597.6,543
980,2026-07-27,10:50,BIRLACORPN,LOSER,921.95,-3.62,979,939
981,2026-07-27,10:50,MANYAVAR,LOSER,398.55,-0.93,406.9,396
982,2026-07-27,10:50,GALLANTT,GAINER,547.25,5,549.9,513.1
983,2026-07-27,10:50,PWL,LOSER,125.5,-1.99,132.6,124.81
984,2026-07-27,10:50,HFCL,LOSER,193.4,-1.75,204.78,196.66
985,2026-07-27,10:50,MTARTECH,LOSER,5558.5,-4.25,5887,5700
986,2026-07-27,10:50,AEGISLOG,LOSER,1314.1,-2.63,1360,1298.4
987,2026-07-27,10:50,BOROLTD,LOSER,232.6,0.11,237.49,226.37
988,2026-07-27,10:50,THERMAX,LOSER,4421,-2.06,4573,4465.5
989,2026-07-27,10:50,CARTRADE,GAINER,2887.9,8.71,2741.6,2635.6
990,2026-07-27,10:53,PPLPHARMA,GAINER,190.32,4.99,182.32,178.24
991,2026-07-27,10:53,TBOTEK,GAINER,1512,5.81,1444.3,1400.1
992,2026-07-27,10:53,CAPLIPOINT,GAINER,2635.7,6.83,2515.1,2451.4
993,2026-07-27,10:53,THYROCARE,GAINER,600,6.34,597.6,543
994,2026-07-27,10:53,GALLANTT,GAINER,547.25,5,549.9,513.1
995,2026-07-27,10:53,ZENTEC,GAINER,1686,-4.68,1792,1746
996,2026-07-27,10:53,CONCOR,GAINER,502.7,5.27,484.2,474.4
997,2026-07-27,10:53,ECLERX,LOSER,1755.9,-5.67,1898.6,1811
998,2026-07-27,10:53,POLYMED,LOSER,1670.5,0.39,1676,1611.1
999,2026-07-27,10:53,ROSSARI,GAINER,512,4.53,497.75,487
1000,2026-07-27,10:53,CARTRADE,GAINER,2890.3,8.81,2741.6,2635.6
1001,2026-07-27,10:53,ACUTAAS,GAINER,3464,6.27,3457.1,3209
1002,2026-07-27,10:53,DBL,GAINER,438,4.22,433.75,381.55
1003,2026-07-27,10:53,PVRINOX,GAINER,1127,5.93,1070,1008.2
1004,2026-07-27,10:53,DALBHARAT,GAINER,1808.4,-0.13,1872.1,1780.8
1005,2026-07-27,10:53,ROUTE,LOSER,540.2,-4.99,609.9,562
1006,2026-07-27,10:53,MRPL,LOSER,164.71,-2.97,177.48,168.61
1007,2026-07-27,10:53,CHENNPETRO,LOSER,1170.7,-3.63,1281.9,1209
1008,2026-07-27,10:53,WABAG,LOSER,1965.5,-3.71,2067.2,2011
1009,2026-07-27,10:53,BANKINDIA,LOSER,139.66,-2.08,143.2,139.82
1010,2026-07-27,10:53,MANYAVAR,LOSER,399,-0.82,406.9,396
1011,2026-07-27,10:53,HFCL,LOSER,193.16,-1.87,204.78,196.66
1012,2026-07-27,10:53,BIRLACORPN,LOSER,921.5,-3.67,979,939
1013,2026-07-27,10:53,PWL,LOSER,125.67,-1.86,132.6,124.81
1014,2026-07-27,10:53,AEGISLOG,LOSER,1308.5,-3.05,1360,1298.4
1015,2026-07-27,10:53,MTARTECH,LOSER,5560,-4.22,5887,5700
1016,2026-07-27,10:53,BOROLTD,LOSER,232.43,0.04,237.49,226.37
1017,2026-07-27,10:53,HATSUN,LOSER,872,-1.67,891.75,871.7
1018,2026-07-27,10:56,CONCOR,GAINER,503.05,5.34,484.2,474.4
1019,2026-07-27,10:56,CARTRADE,GAINER,2892,8.87,2741.6,2635.6
1020,2026-07-27,10:56,THYROCARE,GAINER,597.8,5.95,597.6,543
1021,2026-07-27,10:56,PPLPHARMA,GAINER,190.15,4.9,182.32,178.24
1022,2026-07-27,10:56,ZENTEC,GAINER,1680,-5.01,1792,1746
1023,2026-07-27,10:56,DBL,GAINER,438.4,4.32,433.75,381.55
1024,2026-07-27,10:56,TBOTEK,GAINER,1509.6,5.64,1444.3,1400.1
1025,2026-07-27,10:56,KFINTECH,GAINER,907.5,5.8,872.2,855.6
1026,2026-07-27,10:56,ROUTE,LOSER,539.8,-5.06,609.9,562
1027,2026-07-27,10:56,POLYMED,LOSER,1671,0.42,1676,1611.1
1028,2026-07-27,10:56,ECLERX,LOSER,1766.8,-5.09,1898.6,1811
1029,2026-07-27,10:56,MRPL,LOSER,164.55,-3.06,177.48,168.61
1030,2026-07-27,10:56,CHENNPETRO,LOSER,1170.6,-3.64,1281.9,1209
1031,2026-07-27,10:56,ACUTAAS,GAINER,3438,5.48,3457.1,3209
1032,2026-07-27,10:56,WABAG,LOSER,1963,-3.83,2067.2,2011
1033,2026-07-27,10:56,CAPLIPOINT,GAINER,2633,6.72,2515.1,2451.4
1034,2026-07-27,10:56,AEGISLOG,LOSER,1307.5,-3.12,1360,1298.4
1035,2026-07-27,10:56,BANKINDIA,LOSER,139.91,-1.9,143.2,139.82
1036,2026-07-27,10:56,BIRLACORPN,LOSER,922.85,-3.53,979,939
1037,2026-07-27,10:56,MANYAVAR,LOSER,399.5,-0.7,406.9,396
1038,2026-07-27,10:56,BOROLTD,LOSER,232.12,-0.09,237.49,226.37
1039,2026-07-27,10:56,HATSUN,LOSER,871.75,-1.7,891.75,871.7
1040,2026-07-27,10:56,DALBHARAT,GAINER,1807.9,-0.16,1872.1,1780.8
1041,2026-07-27,10:56,PVRINOX,GAINER,1123.8,5.63,1070,1008.2
1042,2026-07-27,10:56,HFCL,LOSER,193.81,-1.54,204.78,196.66
1043,2026-07-27,10:56,PWL,LOSER,125.81,-1.75,132.6,124.81
1044,2026-07-27,10:56,WELCORP,LOSER,1614.8,1.12,1622.4,1566.2
1045,2026-07-27,10:56,GALLANTT,GAINER,547.25,5,549.9,513.1
1046,2026-07-27,10:59,TBOTEK,GAINER,1511.2,5.75,1444.3,1400.1
1047,2026-07-27,10:59,THYROCARE,GAINER,599.7,6.28,597.6,543
1048,2026-07-27,10:59,CARTRADE,GAINER,2891.7,8.86,2741.6,2635.6
1049,2026-07-27,10:59,CONCOR,GAINER,503.5,5.43,484.2,474.4
1050,2026-07-27,10:59,DALBHARAT,GAINER,1808.8,-0.11,1872.1,1780.8
1051,2026-07-27,10:59,ZENTEC,GAINER,1680.7,-4.98,1792,1746
1052,2026-07-27,10:59,ROSSARI,GAINER,513,4.74,497.75,487
1053,2026-07-27,10:59,CAPLIPOINT,GAINER,2634.5,6.79,2515.1,2451.4
1054,2026-07-27,10:59,ROUTE,LOSER,540.5,-4.93,609.9,562
1055,2026-07-27,10:59,POLYMED,LOSER,1673.9,0.59,1676,1611.1
1056,2026-07-27,10:59,LATENTVIEW,GAINER,314.4,6.2,297,289.3
1057,2026-07-27,10:59,MRPL,LOSER,164.56,-3.06,177.48,168.61
1058,2026-07-27,10:59,ECLERX,LOSER,1768.2,-5.01,1898.6,1811
1059,2026-07-27,10:59,PVRINOX,GAINER,1121,5.36,1070,1008.2
1060,2026-07-27,10:59,DBL,GAINER,437.65,4.14,433.75,381.55
1061,2026-07-27,10:59,PPLPHARMA,GAINER,190.23,4.94,182.32,178.24
1062,2026-07-27,10:59,CHENNPETRO,LOSER,1171.7,-3.55,1281.9,1209
1063,2026-07-27,10:59,WABAG,LOSER,1963.6,-3.8,2067.2,2011
1064,2026-07-27,10:59,AEGISLOG,LOSER,1306,-3.23,1360,1298.4
1065,2026-07-27,10:59,BANKINDIA,LOSER,139.74,-2.02,143.2,139.82
1066,2026-07-27,10:59,WELCORP,LOSER,1606,0.57,1622.4,1566.2
1067,2026-07-27,10:59,PWL,LOSER,125.47,-2.01,132.6,124.81
1068,2026-07-27,10:59,BIRLACORPN,LOSER,923.2,-3.49,979,939
1069,2026-07-27,10:59,MANYAVAR,LOSER,399.5,-0.7,406.9,396
1070,2026-07-27,10:59,BOROLTD,LOSER,232.31,-0.01,237.49,226.37
1071,2026-07-27,10:59,HFCL,LOSER,193.83,-1.53,204.78,196.66
1072,2026-07-27,10:59,INOXINDIA,LOSER,1979,-1.25,2015,1968.1
1073,2026-07-27,10:59,GALLANTT,GAINER,547.25,5,549.9,513.1
1074,2026-07-27,11:02,PVRINOX,GAINER,1125,5.74,1070,1008.2
1075,2026-07-27,11:02,CONCOR,GAINER,504.5,5.64,484.2,474.4
1076,2026-07-27,11:02,DALBHARAT,GAINER,1807.2,-0.2,1872.1,1780.8
1077,2026-07-27,11:02,THYROCARE,GAINER,598.05,5.99,597.6,543
1078,2026-07-27,11:02,ZENTEC,GAINER,1679.3,-5.05,1792,1746
1079,2026-07-27,11:02,MRPL,LOSER,164.41,-3.15,177.48,168.61
1080,2026-07-27,11:02,POLYMED,LOSER,1674.8,0.65,1676,1611.1
1081,2026-07-27,11:02,DBL,GAINER,441.2,4.99,433.75,381.55
1082,2026-07-27,11:02,TBOTEK,GAINER,1512.4,5.84,1444.3,1400.1
1083,2026-07-27,11:02,ROUTE,LOSER,540.45,-4.94,609.9,562
1084,2026-07-27,11:02,CHENNPETRO,LOSER,1171.7,-3.55,1281.9,1209
1085,2026-07-27,11:02,WABAG,LOSER,1961.1,-3.92,2067.2,2011
1086,2026-07-27,11:02,ECLERX,LOSER,1779,-4.43,1898.6,1811
1087,2026-07-27,11:02,GALLANTT,GAINER,547.25,5,549.9,513.1
1088,2026-07-27,11:02,BIRLACORPN,LOSER,922.4,-3.58,979,939
1089,2026-07-27,11:02,WELCORP,LOSER,1603.6,0.42,1622.4,1566.2
1090,2026-07-27,11:02,CARTRADE,GAINER,2888,8.72,2741.6,2635.6
1091,2026-07-27,11:02,PWL,LOSER,125.43,-2.05,132.6,124.81
1092,2026-07-27,11:02,BANKINDIA,LOSER,139.83,-1.96,143.2,139.82
1093,2026-07-27,11:02,LATENTVIEW,GAINER,318.8,7.68,297,289.3
1094,2026-07-27,11:02,AEGISLOG,LOSER,1310.5,-2.9,1360,1298.4
1095,2026-07-27,11:02,CAPLIPOINT,GAINER,2637.1,6.89,2515.1,2451.4
1096,2026-07-27,11:02,MTARTECH,LOSER,5548.5,-4.42,5887,5700
1097,2026-07-27,11:02,PPLPHARMA,GAINER,190.13,4.89,182.32,178.24
1098,2026-07-27,11:02,BOROLTD,LOSER,232.25,-0.04,237.49,226.37
1099,2026-07-27,11:02,MANYAVAR,LOSER,400,-0.57,406.9,396
1100,2026-07-27,11:02,ACUTAAS,GAINER,3419.3,4.9,3457.1,3209
1101,2026-07-27,11:02,THERMAX,LOSER,4419.5,-2.09,4573,4465.5
1102,2026-07-27,11:06,CARTRADE,GAINER,2889.2,8.76,2741.6,2635.6
1103,2026-07-27,11:06,CAPLIPOINT,GAINER,2638.5,6.95,2515.1,2451.4
1104,2026-07-27,11:06,LATENTVIEW,GAINER,317.8,7.35,297,289.3
1105,2026-07-27,11:06,ZENTEC,GAINER,1682.4,-4.88,1792,1746
1106,2026-07-27,11:06,ACUTAAS,GAINER,3411.5,4.66,3457.1,3209
1107,2026-07-27,11:06,THYROCARE,GAINER,597.5,5.89,597.6,543
1108,2026-07-27,11:06,POLYMED,LOSER,1673.2,0.55,1676,1611.1
1109,2026-07-27,11:06,ROUTE,LOSER,540.45,-4.94,609.9,562
1110,2026-07-27,11:06,MRPL,LOSER,164.58,-3.05,177.48,168.61
1111,2026-07-27,11:06,PVRINOX,GAINER,1123.65,5.61,1070,1008.2
1112,2026-07-27,11:06,WABAG,LOSER,1960,-3.98,2067.2,2011
1113,2026-07-27,11:06,DBL,GAINER,440.65,4.85,433.75,381.55
1114,2026-07-27,11:06,CHENNPETRO,LOSER,1171,-3.61,1281.9,1209
1115,2026-07-27,11:06,PPLPHARMA,GAINER,190.34,5,182.32,178.24
1116,2026-07-27,11:06,ECLERX,LOSER,1785,-4.11,1898.6,1811
1117,2026-07-27,11:06,DALBHARAT,GAINER,1806.7,-0.23,1872.1,1780.8
1118,2026-07-27,11:06,AEGISLOG,LOSER,1308.5,-3.05,1360,1298.4
1119,2026-07-27,11:06,BIRLACORPN,LOSER,921.25,-3.7,979,939
1120,2026-07-27,11:06,WELCORP,LOSER,1606.4,0.59,1622.4,1566.2
1121,2026-07-27,11:06,BANKINDIA,LOSER,139.92,-1.89,143.2,139.82
1122,2026-07-27,11:06,CONCOR,GAINER,504,5.54,484.2,474.4
1123,2026-07-27,11:06,PWL,LOSER,125.43,-2.05,132.6,124.81
1124,2026-07-27,11:06,BOROLTD,LOSER,232.34,0,237.49,226.37
1125,2026-07-27,11:06,MANYAVAR,LOSER,400,-0.57,406.9,396
1126,2026-07-27,11:06,THERMAX,LOSER,4419,-2.1,4573,4465.5
1127,2026-07-27,11:06,GALLANTT,GAINER,547.25,5,549.9,513.1
1128,2026-07-27,11:06,TBOTEK,GAINER,1511,5.74,1444.3,1400.1
1129,2026-07-27,11:06,MTARTECH,LOSER,5570,-4.05,5887,5700
1130,2026-07-27,11:09,TBOTEK,GAINER,1512.5,5.84,1444.3,1400.1
1131,2026-07-27,11:09,CAPLIPOINT,GAINER,2633.5,6.74,2515.1,2451.4
1132,2026-07-27,11:09,PVRINOX,GAINER,1123.8,5.63,1070,1008.2
1133,2026-07-27,11:09,CONCOR,GAINER,504.2,5.58,484.2,474.4
1134,2026-07-27,11:09,LATENTVIEW,GAINER,319.3,7.85,297,289.3
1135,2026-07-27,11:09,DALBHARAT,GAINER,1806.5,-0.24,1872.1,1780.8
1136,2026-07-27,11:09,THYROCARE,GAINER,607.9,7.74,597.6,543
1137,2026-07-27,11:09,ZENTEC,GAINER,1682.1,-4.9,1792,1746
1138,2026-07-27,11:09,ACUTAAS,GAINER,3407.3,4.53,3457.1,3209
1139,2026-07-27,11:09,POLYMED,LOSER,1670.1,0.37,1676,1611.1
1140,2026-07-27,11:09,MRPL,LOSER,164.52,-3.08,177.48,168.61
1141,2026-07-27,11:09,ROUTE,LOSER,540.65,-4.91,609.9,562
1142,2026-07-27,11:09,CHENNPETRO,LOSER,1171,-3.61,1281.9,1209
1143,2026-07-27,11:09,CARTRADE,GAINER,2895,8.98,2741.6,2635.6
1144,2026-07-27,11:09,WABAG,LOSER,1956.6,-4.14,2067.2,2011
1145,2026-07-27,11:09,DBL,GAINER,439.55,4.59,433.75,381.55
1146,2026-07-27,11:09,GALLANTT,GAINER,547.25,5,549.9,513.1
1147,2026-07-27,11:09,ECLERX,LOSER,1785.1,-4.1,1898.6,1811
1148,2026-07-27,11:09,BIRLACORPN,LOSER,919.55,-3.87,979,939
1149,2026-07-27,11:09,BANKINDIA,LOSER,139.75,-2.01,143.2,139.82
1150,2026-07-27,11:09,THERMAX,LOSER,4400.5,-2.51,4573,4465.5
1151,2026-07-27,11:09,PWL,LOSER,125.3,-2.15,132.6,124.81
1152,2026-07-27,11:09,WELCORP,LOSER,1607.3,0.65,1622.4,1566.2
1153,2026-07-27,11:09,AEGISLOG,LOSER,1312.1,-2.78,1360,1298.4
1154,2026-07-27,11:09,BOROLTD,LOSER,232.25,-0.04,237.49,226.37
1155,2026-07-27,11:09,INOXINDIA,LOSER,1979,-1.25,2015,1968.1
1156,2026-07-27,11:09,HATSUN,LOSER,872.9,-1.57,891.75,871.7
1157,2026-07-27,11:09,PPLPHARMA,GAINER,190.1,4.87,182.32,178.24
1158,2026-07-27,11:12,PPLPHARMA,GAINER,190.02,4.83,182.32,178.24
1159,2026-07-27,11:12,THYROCARE,GAINER,607.65,7.69,597.6,543
1160,2026-07-27,11:12,CONCOR,GAINER,504.4,5.62,484.2,474.4
1161,2026-07-27,11:12,DALBHARAT,GAINER,1806.4,-0.24,1872.1,1780.8
1162,2026-07-27,11:12,ZENTEC,GAINER,1681,-4.96,1792,1746
1163,2026-07-27,11:12,ROSSARI,GAINER,511.25,4.38,497.75,487
1164,2026-07-27,11:12,POLYMED,LOSER,1670.4,0.38,1676,1611.1
1165,2026-07-27,11:12,LATENTVIEW,GAINER,316.3,6.84,297,289.3
